Date,Open,High,Low,Close,Change (Pips),Currency Pair
2022-04-07,0.69164,0.69209,0.6881,0.68893,-27.1,NZDUSD
2022-04-06,0.6946,0.69675,0.68967,0.69163,-29.7,NZDUSD
2022-04-05,0.69442,0.70343,0.6934,0.69445,0.3,NZDUSD
2022-04-04,0.69119,0.6968,0.69048,0.6949,37.1,NZDUSD
2022-04-01,0.69299,0.69478,0.68958,0.69173,-12.6,NZDUSD
2022-03-31,0.69749,0.69781,0.69283,0.69346,-40.3,NZDUSD
2022-03-30,0.69203,0.69984,0.69203,0.69755,55.2,NZDUSD
2022-03-29,0.68883,0.69461,0.68763,0.69351,46.8,NZDUSD
2022-03-28,0.69427,0.69635,0.68881,0.68962,-46.5,NZDUSD
2022-03-25,0.69639,0.6987,0.6944,0.69565,-7.4,NZDUSD
2022-03-24,0.69726,0.69775,0.69403,0.69651,-7.5,NZDUSD
2022-03-23,0.69625,0.69888,0.69351,0.69742,11.7,NZDUSD
2022-03-22,0.68782,0.69658,0.68641,0.69642,86.0,NZDUSD
2022-03-21,0.6888,0.6923,0.68728,0.68864,-1.6,NZDUSD
2022-03-18,0.688,0.69132,0.68667,0.69057,25.7,NZDUSD
2022-03-17,0.68345,0.68989,0.68175,0.6879,44.5,NZDUSD
2022-03-16,0.67654,0.68447,0.67415,0.68361,70.7,NZDUSD
2022-03-15,0.67451,0.67923,0.67288,0.67711,26.0,NZDUSD
2022-03-14,0.68021,0.68144,0.67449,0.67449,-57.2,NZDUSD
2022-03-11,0.68566,0.68752,0.67986,0.68064,-50.2,NZDUSD
2022-03-10,0.68318,0.68748,0.6811,0.68631,31.3,NZDUSD
2022-03-09,0.68019,0.68523,0.67961,0.68411,39.2,NZDUSD
2022-03-08,0.68205,0.68503,0.67995,0.68044,-16.1,NZDUSD
2022-03-07,0.68464,0.69254,0.68204,0.68235,-22.9,NZDUSD
2022-03-04,0.6799,0.68718,0.67675,0.68607,61.7,NZDUSD
2022-03-03,0.6785,0.68094,0.67615,0.67987,13.7,NZDUSD
2022-03-02,0.6753,0.67995,0.67442,0.67879,34.9,NZDUSD
2022-03-01,0.6762,0.67908,0.67409,0.67556,-6.4,NZDUSD
2022-02-28,0.6678,0.6777,0.66681,0.67753,97.3,NZDUSD
2022-02-25,0.66889,0.67511,0.66849,0.6744,55.1,NZDUSD
2022-02-24,0.67712,0.67762,0.66307,0.66935,-77.7,NZDUSD
2022-02-23,0.67239,0.6809,0.67235,0.67712,47.3,NZDUSD
2022-02-22,0.66969,0.67545,0.66799,0.67326,35.7,NZDUSD
2022-02-21,0.66871,0.67336,0.66829,0.66998,12.7,NZDUSD
2022-02-18,0.66851,0.67295,0.66851,0.66941,9.0,NZDUSD
2022-02-17,0.6676,0.67175,0.66588,0.66907,14.7,NZDUSD
2022-02-16,0.66376,0.66912,0.66331,0.66789,41.3,NZDUSD
2022-02-15,0.66062,0.66484,0.66023,0.66379,31.7,NZDUSD
2022-02-14,0.66419,0.66499,0.65924,0.66159,-26.0,NZDUSD
2022-02-11,0.66616,0.66935,0.6627,0.66458,-15.8,NZDUSD
2022-02-10,0.66789,0.67326,0.66529,0.66747,-4.2,NZDUSD
2022-02-09,0.66428,0.66976,0.6641,0.66799,37.1,NZDUSD
2022-02-08,0.66304,0.66538,0.66278,0.66486,18.2,NZDUSD
2022-02-07,0.66027,0.66415,0.66005,0.66339,31.2,NZDUSD
2022-02-04,0.66504,0.6683,0.65895,0.66142,-36.2,NZDUSD
2022-02-03,0.66165,0.66809,0.66093,0.66634,46.9,NZDUSD
2022-02-02,0.66324,0.66617,0.66234,0.66312,-1.2,NZDUSD
2022-02-01,0.65745,0.66472,0.65657,0.66385,64.0,NZDUSD
2022-01-31,0.65365,0.65971,0.65365,0.65754,38.9,NZDUSD
2022-01-28,0.65752,0.65885,0.6529,0.65455,-29.7,NZDUSD
2022-01-27,0.66481,0.66605,0.65698,0.65818,-66.3,NZDUSD
2022-01-26,0.66828,0.67018,0.6638,0.66515,-31.3,NZDUSD
2022-01-25,0.66953,0.671,0.66604,0.66847,-10.6,NZDUSD
2022-01-24,0.67122,0.67276,0.66603,0.66985,-13.7,NZDUSD
2022-01-21,0.67549,0.67592,0.67081,0.67124,-42.5,NZDUSD
2022-01-20,0.67744,0.68059,0.67501,0.67566,-17.8,NZDUSD
2022-01-19,0.67678,0.68116,0.67631,0.67827,14.9,NZDUSD
2022-01-18,0.67919,0.68079,0.67527,0.677,-21.9,NZDUSD
2022-01-17,0.6801,0.68179,0.67868,0.67946,-6.4,NZDUSD
2022-01-14,0.68549,0.68738,0.67924,0.68117,-43.2,NZDUSD
2022-01-13,0.68358,0.68904,0.68281,0.68609,25.1,NZDUSD
2022-01-12,0.67846,0.68578,0.67736,0.68465,61.9,NZDUSD
2022-01-11,0.675,0.67908,0.67399,0.67863,36.3,NZDUSD
2022-01-10,0.6774,0.67832,0.67357,0.67624,-11.6,NZDUSD
2022-01-07,0.67373,0.67812,0.67356,0.67752,37.9,NZDUSD
2022-01-06,0.67901,0.67963,0.67334,0.67465,-43.6,NZDUSD
2022-01-05,0.67942,0.6837,0.67897,0.67966,2.4,NZDUSD
2022-01-04,0.67745,0.68243,0.67647,0.68074,32.9,NZDUSD
2022-01-03,0.68311,0.68563,0.67743,0.67854,-45.7,NZDUSD
2021-12-31,0.68217,0.68518,0.68193,0.68458,24.1,NZDUSD
2021-12-30,0.68254,0.68568,0.68159,0.68318,6.4,NZDUSD
2021-12-29,0.6789,0.68427,0.67855,0.68282,39.2,NZDUSD
2021-12-28,0.68016,0.68285,0.67888,0.68035,1.9,NZDUSD
2021-12-27,0.68071,0.68254,0.67892,0.68156,8.5,NZDUSD
2021-12-24,0.68169,0.68326,0.68037,0.68051,-11.8,NZDUSD
2021-12-23,0.67938,0.68414,0.67938,0.68254,31.6,NZDUSD
2021-12-22,0.67565,0.6822,0.67397,0.68105,54.0,NZDUSD
2021-12-21,0.67099,0.67734,0.67029,0.6767,57.1,NZDUSD
2021-12-20,0.67456,0.67456,0.67021,0.6713,-32.6,NZDUSD
2021-12-17,0.67971,0.68011,0.67307,0.67355,-61.6,NZDUSD
2021-12-16,0.67802,0.68335,0.67571,0.67994,19.2,NZDUSD
2021-12-15,0.67408,0.67878,0.67014,0.67861,45.3,NZDUSD
2021-12-14,0.67533,0.67707,0.67355,0.67414,-11.9,NZDUSD
2021-12-13,0.67914,0.68011,0.67456,0.6755,-36.4,NZDUSD
2021-12-10,0.67914,0.6807,0.67694,0.6797,5.6,NZDUSD
2021-12-09,0.68035,0.6823,0.67805,0.67939,-9.6,NZDUSD
2021-12-08,0.67852,0.68187,0.67664,0.68085,23.3,NZDUSD
2021-12-07,0.674,0.67927,0.67365,0.67873,47.3,NZDUSD
2021-12-06,0.67473,0.67636,0.67398,0.67518,4.5,NZDUSD
2021-12-03,0.68104,0.68192,0.67414,0.6746,-64.4,NZDUSD
2021-12-02,0.68011,0.68312,0.67992,0.68189,17.8,NZDUSD
2021-12-01,0.68163,0.68674,0.68029,0.68061,-10.2,NZDUSD
2021-11-30,0.68252,0.68561,0.67725,0.68235,-1.7,NZDUSD
2021-11-29,0.68294,0.6839,0.67878,0.68237,-5.7,NZDUSD
2021-11-26,0.6854,0.68563,0.68046,0.68117,-42.3,NZDUSD
2021-11-25,0.68738,0.68938,0.68402,0.6854,-19.8,NZDUSD
2021-11-24,0.69506,0.69571,0.6856,0.68736,-77.0,NZDUSD
2021-11-23,0.69547,0.69617,0.6916,0.69491,-5.6,NZDUSD
2021-11-22,0.70036,0.7014,0.69486,0.69564,-47.2,NZDUSD
2021-11-19,0.7045,0.70459,0.69914,0.69957,-49.3,NZDUSD
2021-11-18,0.69927,0.70528,0.69889,0.70471,54.4,NZDUSD
2021-11-17,0.6989,0.70204,0.69798,0.69972,8.2,NZDUSD
2021-11-16,0.70448,0.70643,0.69853,0.6991,-53.8,NZDUSD
2021-11-15,0.70352,0.70806,0.70319,0.70434,8.2,NZDUSD
2021-11-12,0.70159,0.70477,0.69968,0.70409,25.0,NZDUSD
2021-11-11,0.70576,0.70713,0.70125,0.70203,-37.3,NZDUSD
2021-11-10,0.7126,0.71326,0.70553,0.70577,-68.3,NZDUSD
2021-11-09,0.71622,0.71739,0.71093,0.71275,-34.7,NZDUSD
2021-11-08,0.71026,0.71766,0.71026,0.71643,61.7,NZDUSD
2021-11-05,0.71014,0.71271,0.70723,0.71197,18.3,NZDUSD
2021-11-04,0.71498,0.71786,0.70948,0.71009,-48.9,NZDUSD
2021-11-03,0.71095,0.71731,0.71031,0.71571,47.6,NZDUSD
2021-11-02,0.71862,0.71862,0.70931,0.71116,-74.6,NZDUSD
2021-11-01,0.71574,0.7198,0.71487,0.71862,28.8,NZDUSD
2021-10-29,0.71969,0.72022,0.71361,0.71653,-31.6,NZDUSD
2021-10-28,0.71612,0.72173,0.71518,0.72001,38.9,NZDUSD
2021-10-27,0.71564,0.71892,0.71318,0.71663,9.9,NZDUSD
2021-10-26,0.71545,0.71937,0.71503,0.71594,4.9,NZDUSD
2021-10-25,0.71403,0.71784,0.71303,0.71617,21.4,NZDUSD
2021-10-22,0.7153,0.71888,0.71315,0.71487,-4.3,NZDUSD
2021-10-21,0.71986,0.72185,0.71407,0.71568,-41.8,NZDUSD
2021-10-20,0.71503,0.72081,0.7146,0.71968,46.5,NZDUSD
2021-10-19,0.70787,0.7172,0.7077,0.71513,72.6,NZDUSD
2021-10-18,0.70665,0.71052,0.70492,0.70848,18.3,NZDUSD
2021-10-15,0.70284,0.70771,0.70265,0.70746,46.2,NZDUSD
2021-10-14,0.69543,0.70414,0.69467,0.7037,82.7,NZDUSD
2021-10-13,0.69234,0.69684,0.69116,0.6966,42.6,NZDUSD
2021-10-12,0.69266,0.69694,0.69235,0.69286,2.0,NZDUSD
2021-10-11,0.69181,0.69645,0.6916,0.6936,17.9,NZDUSD
2021-10-08,0.69229,0.69606,0.69086,0.69285,5.6,NZDUSD
2021-10-07,0.691,0.69439,0.69055,0.69284,18.4,NZDUSD
2021-10-06,0.69563,0.698,0.68766,0.69106,-45.7,NZDUSD
2021-10-05,0.69607,0.69759,0.69278,0.69595,-1.2,NZDUSD
2021-10-04,0.69359,0.69821,0.69266,0.6964,28.1,NZDUSD
2021-10-01,0.68927,0.69509,0.68766,0.69383,45.6,NZDUSD
2021-09-30,0.6865,0.69216,0.68597,0.6897,32.0,NZDUSD
2021-09-29,0.69555,0.69631,0.68592,0.68634,-92.1,NZDUSD
2021-09-28,0.70048,0.70268,0.69427,0.69589,-45.9,NZDUSD
2021-09-27,0.69967,0.70332,0.69906,0.70127,16.0,NZDUSD
2021-09-24,0.70668,0.70803,0.6997,0.70132,-53.6,NZDUSD
2021-09-23,0.69993,0.70933,0.69818,0.70643,65.0,NZDUSD
2021-09-22,0.70016,0.70557,0.69915,0.7002,0.4,NZDUSD
2021-09-21,0.70176,0.70562,0.69933,0.70053,-12.3,NZDUSD
2021-09-20,0.70323,0.70427,0.70057,0.70291,-3.2,NZDUSD
2021-09-17,0.70588,0.70875,0.70257,0.70349,-23.9,NZDUSD
2021-09-16,0.7101,0.71392,0.70595,0.70769,-24.1,NZDUSD
2021-09-15,0.7096,0.71183,0.70731,0.71067,10.7,NZDUSD
2021-09-14,0.71185,0.7151,0.70828,0.70959,-22.6,NZDUSD
2021-09-13,0.71114,0.71231,0.70975,0.71181,6.7,NZDUSD
2021-09-10,0.71062,0.71566,0.70896,0.71113,5.1,NZDUSD
2021-09-09,0.70965,0.71339,0.70823,0.71092,12.7,NZDUSD
2021-09-08,0.70977,0.71151,0.70758,0.70986,0.9,NZDUSD
2021-09-07,0.71331,0.71531,0.70869,0.71,-33.1,NZDUSD
2021-09-06,0.71533,0.71587,0.71273,0.71343,-19.0,NZDUSD
2021-09-03,0.71062,0.71698,0.71028,0.71505,44.3,NZDUSD
2021-09-02,0.70649,0.71198,0.7057,0.71133,48.4,NZDUSD
2021-09-01,0.70362,0.70774,0.70344,0.70699,33.7,NZDUSD
2021-08-31,0.69917,0.70686,0.69899,0.70457,54.0,NZDUSD
2021-08-30,0.69929,0.70146,0.69862,0.69978,4.9,NZDUSD
2021-08-27,0.69412,0.70188,0.69329,0.70112,70.0,NZDUSD
2021-08-26,0.6972,0.69768,0.69412,0.69453,-26.7,NZDUSD
2021-08-25,0.69414,0.69829,0.69298,0.6972,30.6,NZDUSD
2021-08-24,0.68841,0.69659,0.68791,0.69537,69.6,NZDUSD
2021-08-23,0.68213,0.69043,0.68213,0.68913,70.0,NZDUSD
2021-08-20,0.68241,0.68427,0.68057,0.68372,13.1,NZDUSD
2021-08-19,0.68763,0.68884,0.68088,0.68234,-52.9,NZDUSD
2021-08-18,0.69175,0.69516,0.68697,0.68792,-38.3,NZDUSD
2021-08-17,0.70156,0.70293,0.68997,0.69206,-95.0,NZDUSD
2021-08-16,0.70392,0.70443,0.70106,0.70189,-20.3,NZDUSD
2021-08-13,0.70031,0.70477,0.69948,0.70387,35.6,NZDUSD
2021-08-12,0.70394,0.70471,0.69957,0.70014,-38.0,NZDUSD
2021-08-11,0.70032,0.70616,0.69913,0.70379,34.7,NZDUSD
2021-08-10,0.69899,0.70107,0.69688,0.70065,16.6,NZDUSD
2021-08-09,0.69975,0.70258,0.69806,0.69909,-6.6,NZDUSD
2021-08-06,0.70512,0.7063,0.70015,0.70113,-39.9,NZDUSD
2021-08-05,0.70427,0.70733,0.70365,0.70548,12.1,NZDUSD
2021-08-04,0.7013,0.70886,0.7013,0.7042,29.0,NZDUSD
2021-08-03,0.69728,0.70186,0.69621,0.70171,44.3,NZDUSD
2021-08-02,0.69609,0.69932,0.69525,0.6971,10.1,NZDUSD
2021-07-30,0.7006,0.70209,0.69589,0.69756,-30.4,NZDUSD
2021-07-29,0.69467,0.70195,0.69452,0.70111,64.4,NZDUSD
2021-07-28,0.69427,0.69695,0.69015,0.69567,14.0,NZDUSD
2021-07-27,0.69922,0.70059,0.69394,0.69579,-34.3,NZDUSD
2021-07-26,0.69666,0.70099,0.69478,0.69991,32.5,NZDUSD
2021-07-23,0.69588,0.69922,0.6956,0.69774,18.6,NZDUSD
2021-07-22,0.69707,0.69861,0.69468,0.69743,3.6,NZDUSD
2021-07-21,0.69168,0.69767,0.68937,0.69692,52.4,NZDUSD
2021-07-20,0.69431,0.69542,0.68812,0.69169,-26.2,NZDUSD
2021-07-19,0.70009,0.70037,0.69159,0.69424,-58.5,NZDUSD
2021-07-16,0.69757,0.70316,0.69753,0.70014,25.7,NZDUSD
2021-07-15,0.70283,0.70441,0.69647,0.6981,-47.3,NZDUSD
2021-07-14,0.69412,0.70436,0.69389,0.70382,97.0,NZDUSD
2021-07-13,0.69782,0.70094,0.69172,0.69444,-33.8,NZDUSD
2021-07-12,0.69878,0.70083,0.69479,0.69833,-4.5,NZDUSD
2021-07-09,0.69537,0.70041,0.6923,0.69992,45.5,NZDUSD
2021-07-08,0.70171,0.70192,0.69344,0.69466,-70.5,NZDUSD
2021-07-07,0.7009,0.7061,0.69892,0.70159,6.9,NZDUSD
2021-07-06,0.70181,0.71049,0.69878,0.70092,-8.9,NZDUSD
2021-07-05,0.70228,0.70425,0.70091,0.70224,-0.4,NZDUSD
2021-07-02,0.69691,0.70372,0.69474,0.70306,61.5,NZDUSD
2021-07-01,0.69834,0.701,0.69617,0.69686,-14.8,NZDUSD
2021-06-30,0.69842,0.70062,0.69646,0.6987,2.8,NZDUSD
2021-06-29,0.70375,0.70511,0.69791,0.69927,-44.8,NZDUSD
2021-06-28,0.70688,0.70864,0.70327,0.70411,-27.7,NZDUSD
2021-06-25,0.70566,0.70948,0.70553,0.70685,11.9,NZDUSD
2021-06-24,0.70403,0.70731,0.70232,0.70577,17.4,NZDUSD
2021-06-23,0.70178,0.70689,0.69953,0.70466,28.8,NZDUSD
2021-06-22,0.6977,0.70358,0.69632,0.70167,39.7,NZDUSD
2021-06-21,0.6933,0.69994,0.69322,0.69886,55.6,NZDUSD
2021-06-18,0.70004,0.70182,0.69232,0.69303,-70.1,NZDUSD
2021-06-17,0.70508,0.7102,0.69922,0.70063,-44.5,NZDUSD
2021-06-16,0.71184,0.71544,0.70423,0.70502,-68.2,NZDUSD
2021-06-15,0.71402,0.71607,0.71052,0.7119,-21.2,NZDUSD
2021-06-14,0.71344,0.71524,0.71257,0.71395,5.1,NZDUSD
2021-06-11,0.71934,0.72105,0.71159,0.71272,-66.2,NZDUSD
2021-06-10,0.7179,0.72129,0.71653,0.7193,14.0,NZDUSD
2021-06-09,0.7193,0.72144,0.71676,0.7178,-15.0,NZDUSD
2021-06-08,0.72257,0.7233,0.71875,0.71942,-31.5,NZDUSD
2021-06-07,0.71955,0.72426,0.7188,0.72274,31.9,NZDUSD
2021-06-04,0.7143,0.72154,0.71321,0.72102,67.2,NZDUSD
2021-06-03,0.72364,0.72416,0.71255,0.71447,-91.7,NZDUSD
2021-06-02,0.72522,0.72726,0.7209,0.72358,-16.4,NZDUSD
2021-06-01,0.72655,0.72881,0.72462,0.72531,-12.4,NZDUSD
2021-05-31,0.72454,0.72838,0.72315,0.72639,18.5,NZDUSD
2021-05-28,0.72919,0.72957,0.72129,0.72484,-43.5,NZDUSD
2021-05-27,0.72785,0.73114,0.7266,0.72942,15.7,NZDUSD
2021-05-26,0.72233,0.73162,0.72162,0.72784,55.1,NZDUSD
2021-05-25,0.72039,0.72499,0.71999,0.72256,21.7,NZDUSD
2021-05-24,0.71702,0.72188,0.71583,0.72174,47.2,NZDUSD
2021-05-21,0.71968,0.72224,0.7154,0.71622,-34.6,NZDUSD
2021-05-20,0.71659,0.72167,0.71566,0.72036,37.7,NZDUSD
2021-05-19,0.72418,0.72473,0.71514,0.71713,-70.5,NZDUSD
2021-05-18,0.72005,0.72708,0.71961,0.72373,36.8,NZDUSD
2021-05-17,0.72287,0.72504,0.71815,0.72105,-18.2,NZDUSD
2021-05-14,0.71718,0.72541,0.71651,0.72528,81.0,NZDUSD
2021-05-13,0.71554,0.71943,0.71348,0.71835,28.1,NZDUSD
2021-05-12,0.72705,0.72757,0.71513,0.71573,-113.2,NZDUSD
2021-05-11,0.72607,0.72897,0.72518,0.72692,8.5,NZDUSD
2021-05-10,0.72816,0.73049,0.72607,0.72607,-20.9,NZDUSD
2021-05-07,0.7233,0.72991,0.7205,0.72815,48.5,NZDUSD
2021-05-06,0.72149,0.72384,0.71846,0.72345,19.6,NZDUSD
2021-05-05,0.71397,0.72178,0.71397,0.72154,75.7,NZDUSD
2021-05-04,0.71942,0.72029,0.71152,0.7147,-47.2,NZDUSD
2021-05-03,0.71754,0.72126,0.71509,0.72,24.6,NZDUSD
2021-04-30,0.7247,0.72547,0.71507,0.71585,-88.5,NZDUSD
2021-04-29,0.72526,0.72868,0.72227,0.72425,-10.1,NZDUSD
2021-04-28,0.72054,0.72678,0.71885,0.72635,58.1,NZDUSD
2021-04-27,0.72323,0.72367,0.72013,0.7209,-23.3,NZDUSD
2021-04-26,0.71878,0.72434,0.71872,0.7235,47.2,NZDUSD
2021-04-23,0.71715,0.72034,0.71507,0.71963,24.8,NZDUSD
2021-04-22,0.72109,0.72134,0.71458,0.71638,-47.1,NZDUSD
2021-04-21,0.71687,0.72183,0.71624,0.72092,40.5,NZDUSD
2021-04-20,0.71791,0.72297,0.71652,0.71687,-10.4,NZDUSD
2021-04-19,0.7123,0.71983,0.71222,0.71778,54.8,NZDUSD
2021-04-16,0.71692,0.71787,0.71319,0.71442,-25.0,NZDUSD
2021-04-15,0.71391,0.71804,0.71352,0.71701,31.0,NZDUSD
2021-04-14,0.70474,0.71503,0.70442,0.714,92.6,NZDUSD
2021-04-13,0.70294,0.70598,0.7004,0.70549,25.5,NZDUSD
2021-04-12,0.70247,0.70491,0.70135,0.70299,5.2,NZDUSD
2021-04-09,0.70537,0.70653,0.70092,0.70343,-19.4,NZDUSD
2021-04-08,0.70103,0.7062,0.70038,0.706,49.7,NZDUSD
2021-04-07,0.70577,0.70685,0.69968,0.70111,-46.6,NZDUSD
2021-04-06,0.70564,0.70694,0.70078,0.70585,2.1,NZDUSD
2021-04-05,0.70202,0.70695,0.70143,0.70615,41.3,NZDUSD
2021-04-02,0.70125,0.70472,0.70086,0.70228,10.3,NZDUSD
2021-04-01,0.69832,0.70263,0.69453,0.70209,37.7,NZDUSD
2021-03-31,0.69751,0.70252,0.6963,0.69817,6.6,NZDUSD
2021-03-30,0.69976,0.70336,0.6973,0.69839,-13.7,NZDUSD
2021-03-29,0.6992,0.70179,0.69718,0.69972,5.2,NZDUSD
2021-03-26,0.69486,0.70021,0.69465,0.69996,51.0,NZDUSD
2021-03-25,0.69613,0.69861,0.69429,0.69502,-11.1,NZDUSD
2021-03-24,0.6997,0.70152,0.69556,0.6961,-36.0,NZDUSD
2021-03-23,0.71591,0.71648,0.69901,0.69988,-160.3,NZDUSD
2021-03-22,0.71418,0.71828,0.71389,0.7162,20.2,NZDUSD
2021-03-19,0.71636,0.71878,0.71425,0.71655,1.9,NZDUSD
2021-03-18,0.72393,0.72695,0.71596,0.71678,-71.5,NZDUSD
2021-03-17,0.7182,0.72644,0.71533,0.72386,56.6,NZDUSD
2021-03-16,0.71875,0.72059,0.71673,0.71895,2.0,NZDUSD
2021-03-15,0.71602,0.72163,0.71602,0.7202,41.8,NZDUSD
2021-03-12,0.72271,0.72333,0.71508,0.71776,-49.5,NZDUSD
2021-03-11,0.71943,0.72404,0.7164,0.72278,33.5,NZDUSD
2021-03-10,0.7163,0.71996,0.71314,0.71964,33.4,NZDUSD
2021-03-09,0.71178,0.71818,0.71032,0.71752,57.4,NZDUSD
2021-03-08,0.71577,0.71912,0.71043,0.7121,-36.7,NZDUSD
2021-03-05,0.71893,0.71943,0.71011,0.71634,-25.9,NZDUSD
2021-03-04,0.72453,0.72725,0.71723,0.71879,-57.4,NZDUSD
2021-03-03,0.72852,0.73043,0.7237,0.72456,-39.6,NZDUSD
2021-03-02,0.7265,0.73067,0.72091,0.72914,26.4,NZDUSD
2021-03-01,0.72366,0.72927,0.7225,0.72646,28.0,NZDUSD
2021-02-26,0.73685,0.7383,0.72228,0.72322,-136.3,NZDUSD
2021-02-25,0.7436,0.74647,0.73595,0.73686,-67.4,NZDUSD
2021-02-24,0.73376,0.74549,0.73144,0.74415,103.9,NZDUSD
2021-02-23,0.73277,0.73467,0.7307,0.73432,15.5,NZDUSD
2021-02-22,0.72876,0.73428,0.72807,0.73278,40.2,NZDUSD
2021-02-19,0.72196,0.73143,0.72031,0.72961,76.5,NZDUSD
2021-02-18,0.71909,0.72245,0.7176,0.72209,30.0,NZDUSD
2021-02-17,0.72162,0.72162,0.71575,0.71887,-27.5,NZDUSD
2021-02-16,0.72244,0.72684,0.71977,0.72079,-16.5,NZDUSD
2021-02-15,0.72052,0.72495,0.7202,0.72247,19.5,NZDUSD
2021-02-12,0.72272,0.72325,0.71756,0.72199,-7.3,NZDUSD
2021-02-11,0.72118,0.72511,0.72045,0.72276,15.8,NZDUSD
2021-02-10,0.72417,0.72456,0.71997,0.72134,-28.3,NZDUSD
2021-02-09,0.72203,0.72544,0.72158,0.724,19.7,NZDUSD
2021-02-08,0.71868,0.72325,0.71781,0.72192,32.4,NZDUSD
2021-02-05,0.71571,0.72064,0.71358,0.72017,44.6,NZDUSD
2021-02-04,0.72077,0.72249,0.71464,0.71564,-51.3,NZDUSD
2021-02-03,0.71909,0.72251,0.71834,0.72085,17.6,NZDUSD
2021-02-02,0.71572,0.71961,0.71348,0.71911,33.9,NZDUSD
2021-02-01,0.71527,0.72029,0.71503,0.71571,4.4,NZDUSD
2021-01-29,0.717,0.72254,0.71503,0.71813,11.3,NZDUSD
2021-01-28,0.71592,0.71954,0.71052,0.7174,14.8,NZDUSD
2021-01-27,0.72293,0.7245,0.71462,0.71582,-71.1,NZDUSD
2021-01-26,0.71985,0.72473,0.7167,0.72386,40.1,NZDUSD
2021-01-25,0.71762,0.72166,0.71703,0.71967,20.5,NZDUSD
2021-01-22,0.72122,0.72251,0.71666,0.71802,-32.0,NZDUSD
2021-01-21,0.71677,0.72229,0.71673,0.72184,50.7,NZDUSD
2021-01-20,0.7121,0.71744,0.71142,0.71711,50.1,NZDUSD
2021-01-19,0.71084,0.71406,0.71023,0.7117,8.6,NZDUSD
2021-01-18,0.71355,0.71398,0.70964,0.71086,-26.9,NZDUSD
2021-01-15,0.72135,0.72296,0.71186,0.71301,-83.4,NZDUSD
2021-01-14,0.71775,0.72407,0.71712,0.72243,46.8,NZDUSD
2021-01-13,0.72162,0.72396,0.71661,0.71798,-36.4,NZDUSD
2021-01-12,0.71621,0.72326,0.71549,0.72268,64.7,NZDUSD
2021-01-11,0.72301,0.72355,0.71461,0.71605,-69.6,NZDUSD
2021-01-08,0.72535,0.72814,0.72044,0.72382,-15.3,NZDUSD
2021-01-07,0.72945,0.73058,0.72247,0.72557,-38.8,NZDUSD
2021-01-06,0.7246,0.7315,0.72353,0.72954,49.4,NZDUSD
2021-01-05,0.71712,0.72594,0.71655,0.72513,80.1,NZDUSD
2021-01-04,0.71905,0.72305,0.71526,0.71755,-15.0,NZDUSD
2020-12-31,0.72011,0.72411,0.71819,0.71827,-18.4,NZDUSD
2020-12-30,0.71498,0.72119,0.7142,0.72057,55.9,NZDUSD
2020-12-29,0.70939,0.71646,0.70931,0.71493,55.4,NZDUSD
2020-12-28,0.71063,0.7139,0.7083,0.71018,-4.5,NZDUSD
2020-12-24,0.70943,0.71177,0.70792,0.70953,1.0,NZDUSD
2020-12-23,0.70375,0.71041,0.70297,0.70957,58.2,NZDUSD
2020-12-22,0.70977,0.7107,0.70309,0.70414,-56.3,NZDUSD
2020-12-21,0.71106,0.71242,0.70022,0.71005,-10.1,NZDUSD
2020-12-18,0.71438,0.71528,0.71103,0.71403,-3.5,NZDUSD
2020-12-17,0.71108,0.71716,0.7102,0.71532,42.4,NZDUSD
2020-12-16,0.70871,0.71206,0.70537,0.71141,27.0,NZDUSD
2020-12-15,0.70794,0.70981,0.7059,0.70895,10.1,NZDUSD
2020-12-14,0.7098,0.71203,0.70767,0.70807,-17.3,NZDUSD
2020-12-11,0.70965,0.71139,0.70742,0.70887,-7.8,NZDUSD
2020-12-10,0.70175,0.70996,0.70122,0.70996,82.1,NZDUSD
2020-12-09,0.7042,0.70947,0.7011,0.7024,-18.0,NZDUSD
2020-12-08,0.70436,0.70536,0.70231,0.70438,0.2,NZDUSD
2020-12-07,0.70417,0.70639,0.70054,0.70415,-0.2,NZDUSD
2020-12-04,0.70741,0.70799,0.70279,0.70388,-35.3,NZDUSD
2020-12-03,0.70697,0.7104,0.70504,0.7077,7.3,NZDUSD
2020-12-02,0.70621,0.70838,0.70315,0.70667,4.6,NZDUSD
2020-12-01,0.70118,0.70675,0.70088,0.70656,53.8,NZDUSD
2020-11-30,0.70252,0.7051,0.70094,0.70122,-13.0,NZDUSD
2020-11-27,0.70021,0.70391,0.70007,0.70187,16.6,NZDUSD
2020-11-26,0.7006,0.7014,0.69929,0.70024,-3.6,NZDUSD
2020-11-25,0.69761,0.70148,0.69598,0.70067,30.6,NZDUSD
2020-11-24,0.69239,0.7005,0.69171,0.6978,54.1,NZDUSD
2020-11-23,0.69269,0.69678,0.6897,0.69231,-3.8,NZDUSD
2020-11-20,0.69164,0.69506,0.69039,0.69311,14.7,NZDUSD
2020-11-19,0.69235,0.69284,0.68786,0.69187,-4.8,NZDUSD
2020-11-18,0.6891,0.69453,0.68754,0.69234,32.4,NZDUSD
2020-11-17,0.69025,0.69184,0.68751,0.68909,-11.6,NZDUSD
2020-11-16,0.68419,0.6907,0.68399,0.69047,62.8,NZDUSD
2020-11-13,0.68363,0.68485,0.68104,0.68468,10.5,NZDUSD
